employee_ssn,employee_role,employee_birth_date,employee_hire_date,employee_termination_date,employee_gross_compensation,employee_plan_year_compensation,employee_capped_compensation,employee_deferral_rate,employee_contribution,employer_core_contribution,employer_match_contribution,eligibility_entry_date,is_eligible,is_participating
DUMMY_EX_676414_009350,Staff,1985-10-23,2015-12-31,,67034.64,67034.64,67034.64,5,24000.0,0.0,2011.0392,2015-12-31,True,True
DUMMY_EX_967774_009351,Staff,1979-01-03,2015-10-04,,58726.06,58726.06,58726.06,3,24000.0,0.0,1761.7818,2015-10-04,True,True
DUMMY_EX_272350_009352,Manager,1992-07-08,2020-03-08,,80053.33,80053.33,80053.33,6,24000.0,0.0,2401.5999,2020-03-08,True,True
DUMMY_EX_602058_009353,Staff,1998-09-26,2022-10-19,,38852.97,38852.97,38852.97,0,0.0,0.0,0.0,2022-10-19,True,False
DUMMY_EX_662371_009354,Staff,2000-03-04,2024-02-05,,62311.53,62311.53,62311.53,3,24000.0,0.0,1869.3458999999998,2024-02-05,True,True
DUMMY_EX_700825_009355,Executive,1996-12-08,2023-06-17,,173477.6,173477.6,173477.6,4,24000.0,0.0,5204.328,2023-06-17,True,True
DUMMY_EX_298435_009356,Manager,1966-10-28,2017-05-01,,120700.82,120700.82,120700.82,3,24000.0,0.0,3621.0246,2017-05-01,True,True
DUMMY_EX_686336_009357,Manager,1991-10-13,2022-11-13,,65000.0,65000.0,65000.0,0,0.0,0.0,0.0,2022-11-13,True,False
DUMMY_EX_107902_009358,Staff,1985-02-26,2018-05-28,,63594.27,63594.27,63594.27,3,24000.0,0.0,1907.8280999999997,2018-05-28,True,True
DUMMY_EX_270319_009359,Staff,1997-06-07,2022-07-23,,41862.13,41862.13,41862.13,0,0.0,0.0,0.0,2022-07-23,True,False
DUMMY_EX_245114_009360,Staff,1975-01-10,2023-01-21,,48511.31,48511.31,48511.31,3,24000.0,0.0,1455.3392999999999,2023-01-21,True,True
DUMMY_EX_190843_009361,Staff,1967-11-24,2017-12-18,,51483.65,51483.65,51483.65,5,24000.0,0.0,1544.5095,2017-12-18,True,True
DUMMY_EX_817833_009362,Manager,1976-01-03,2019-01-19,,109596.45,109596.45,109596.45,10,24000.0,0.0,3287.8934999999997,2019-01-19,True,True
DUMMY_EX_746569_009363,Staff,1988-01-09,2015-06-15,,41816.75,41816.75,41816.75,6,24000.0,0.0,1254.5025,2015-06-15,True,True
DUMMY_EX_311781_009364,Staff,1961-11-21,2010-05-23,,64711.71,64711.71,64711.71,10,24000.0,0.0,1941.3512999999998,2010-05-23,True,True
DUMMY_EX_430199_009365,Staff,1984-11-20,2014-10-31,,35475.99,35475.99,35475.99,1,24000.0,0.0,1064.2796999999998,2014-10-31,True,True
DUMMY_EX_884994_009366,Staff,1986-12-21,2019-06-10,,44975.84,44975.84,44975.84,4,24000.0,0.0,1349.2751999999998,2019-06-10,True,True
DUMMY_EX_482557_009367,Staff,1980-05-21,2021-09-14,,38904.26,38904.26,38904.26,10,24000.0,0.0,1167.1278,2021-09-14,True,True
DUMMY_EX_491886_009368,Staff,1987-09-27,2021-02-21,,58639.74,58639.74,58639.74,10,24000.0,0.0,1759.1922,2021-02-21,True,True
DUMMY_EX_681624_009369,Manager,1977-12-23,2002-12-24,,113564.37,113564.37,113564.37,5,24000.0,0.0,3406.9311,2002-12-24,True,True
DUMMY_EX_498529_009370,Executive,1988-10-06,2022-05-17,,348498.6,348498.6,348498.6,3,24000.0,0.0,10454.957999999999,2022-05-17,True,True
DUMMY_EX_954478_009371,Staff,1983-09-10,2014-01-09,,56780.57,56780.57,56780.57,0,0.0,0.0,0.0,2014-01-09,True,False
DUMMY_EX_799009_009372,Staff,1978-07-05,2018-05-25,,44395.05,44395.05,44395.05,2,24000.0,0.0,1331.8515,2018-05-25,True,True
DUMMY_EX_761713_009373,Staff,1966-01-16,2013-08-25,,78619.77,78619.77,78619.77,10,24000.0,0.0,2358.5931,2013-08-25,True,True
DUMMY_EX_354169_009374,Staff,1993-10-04,2018-04-01,,52098.51,52098.51,52098.51,10,24000.0,0.0,1562.9553,2018-04-01,True,True
DUMMY_EX_868235_009375,Manager,1979-02-24,2019-04-21,,120914.91,120914.91,120914.91,2,24000.0,0.0,3627.4473,2019-04-21,True,True
DUMMY_EX_912528_009376,Staff,1987-07-15,2020-05-10,,37612.08,37612.08,37612.08,4,24000.0,0.0,1128.3624,2020-05-10,True,True
DUMMY_EX_421339_009377,Staff,2001-01-26,2024-06-24,2024-08-31,45995.5,45995.5,45995.5,10,24000.0,0.0,0.0,2024-06-24,False,True
DUMMY_EX_544582_009378,Staff,1966-07-19,2018-06-18,,57146.61,57146.61,57146.61,3,24000.0,0.0,1714.3983,2018-06-18,True,True
DUMMY_EX_629647_009379,Staff,1979-03-14,2022-02-08,,55762.26,55762.26,55762.26,0,0.0,0.0,0.0,2022-02-08,True,False
DUMMY_EX_975545_009380,Staff,1976-12-03,2020-11-13,,43270.67,43270.67,43270.67,3,24000.0,0.0,1298.1200999999999,2020-11-13,True,True
DUMMY_EX_711783_009381,Staff,1989-08-28,2014-09-14,,48926.64,48926.64,48926.64,7,24000.0,0.0,1467.7992,2014-09-14,True,True
DUMMY_EX_787023_009382,Staff,1987-08-26,2021-04-24,,49377.98,49377.98,49377.98,3,24000.0,0.0,1481.3394,2021-04-24,True,True
DUMMY_EX_782916_009383,Staff,1980-03-09,2013-04-04,,40733.18,40733.18,40733.18,10,24000.0,0.0,1221.9954,2013-04-04,True,True
DUMMY_EX_672780_009384,Manager,1985-05-27,2018-05-02,,141924.32,141924.32,141924.32,0,0.0,0.0,0.0,2018-05-02,True,False
DUMMY_EX_279369_009385,Staff,1990-05-05,2018-08-09,,39644.94,39644.94,39644.94,3,24000.0,0.0,1189.3482000000001,2018-08-09,True,True
DUMMY_EX_999543_009386,Staff,1990-11-13,2022-10-15,,45331.17,45331.17,45331.17,3,24000.0,0.0,1359.9351,2022-10-15,True,True
DUMMY_EX_726001_009387,Staff,1980-12-16,2018-08-10,,48951.31,48951.31,48951.31,3,24000.0,0.0,1468.5393,2018-08-10,True,True
DUMMY_EX_181959_009388,Executive,1991-08-26,2017-12-12,,222807.3,222807.3,222807.3,0,0.0,0.0,0.0,2017-12-12,True,False
DUMMY_EX_771044_009389,Staff,1970-02-08,2016-03-19,,60180.07,60180.07,60180.07,3,24000.0,0.0,1805.4021,2016-03-19,True,True
DUMMY_EX_612552_009390,Staff,1991-06-05,2019-01-03,,41831.69,41831.69,41831.69,3,24000.0,0.0,1254.9507,2019-01-03,True,True
DUMMY_EX_833872_009391,Staff,1966-09-18,2024-06-10,,51401.22,51401.22,51401.22,3,24000.0,0.0,1542.0366,2024-06-10,True,True
DUMMY_EX_751865_009392,Manager,1971-08-10,2009-03-11,,94108.37,94108.37,94108.37,3,24000.0,0.0,2823.2511,2009-03-11,True,True
DUMMY_EX_281384_009393,Staff,1987-05-16,2020-01-11,,49669.96,49669.96,49669.96,6,24000.0,0.0,1490.0988,2020-01-11,True,True
DUMMY_EX_684201_009394,Staff,1996-10-16,2019-05-01,,46509.47,46509.47,46509.47,3,24000.0,0.0,1395.2841,2019-05-01,True,True
DUMMY_EX_758266_009395,Staff,1980-11-08,2008-11-03,,63799.2,63799.2,63799.2,3,24000.0,0.0,1913.9759999999999,2008-11-03,True,True
DUMMY_EX_865990_009396,Manager,1977-09-22,2009-11-07,,138392.5,138392.5,138392.5,3,24000.0,0.0,4151.775,2009-11-07,True,True
DUMMY_EX_163807_009397,Manager,1990-03-09,2013-03-25,,125109.08,125109.08,125109.08,3,24000.0,0.0,3753.2724,2013-03-25,True,True
DUMMY_EX_491091_009398,Manager,1993-01-23,2020-07-23,,79879.15,79879.15,79879.15,0,0.0,0.0,0.0,2020-07-23,True,False
DUMMY_EX_707780_009399,Manager,1979-11-28,2009-09-20,,98692.43,98692.43,98692.43,2,24000.0,0.0,2960.7728999999995,2009-09-20,True,True
DUMMY_EX_201558_009400,Manager,1981-11-15,2017-08-08,,98991.36,98991.36,98991.36,6,24000.0,0.0,2969.7408,2017-08-08,True,True
DUMMY_EX_561239_009401,Staff,1966-01-05,2019-04-01,,43870.18,43870.18,43870.18,0,0.0,0.0,0.0,2019-04-01,True,False
DUMMY_EX_204093_009402,Manager,1990-03-02,2020-09-17,,99206.44,99206.44,99206.44,10,24000.0,0.0,2976.1932,2020-09-17,True,True
DUMMY_EX_674225_009403,Staff,1990-04-02,2020-08-08,,47964.37,47964.37,47964.37,3,24000.0,0.0,1438.9311,2020-08-08,True,True
DUMMY_EX_227094_009404,Staff,1985-01-28,2014-01-26,,57873.8,57873.8,57873.8,5,24000.0,0.0,1736.214,2014-01-26,True,True
DUMMY_EX_873738_009405,Manager,1986-04-02,2016-11-25,,114473.34,114473.34,114473.34,3,24000.0,0.0,3434.2001999999998,2016-11-25,True,True
DUMMY_EX_992921_009406,Staff,1973-06-20,2010-09-21,,60535.34,60535.34,60535.34,3,24000.0,0.0,1816.0602,2010-09-21,True,True
DUMMY_EX_143376_009407,Staff,1997-10-16,2020-02-14,,37074.54,37074.54,37074.54,4,24000.0,0.0,1112.2362,2020-02-14,True,True
DUMMY_EX_676987_009408,Manager,1972-03-14,2005-06-24,,128322.93,128322.93,128322.93,3,24000.0,0.0,3849.6878999999994,2005-06-24,True,True
DUMMY_EX_341634_009409,Staff,1984-12-22,2018-06-08,,66393.48,66393.48,66393.48,3,24000.0,0.0,1991.8043999999998,2018-06-08,True,True
DUMMY_EX_337193_009410,Staff,1997-06-27,2021-12-28,,38034.22,38034.22,38034.22,0,0.0,0.0,0.0,2021-12-28,True,False
DUMMY_EX_920264_009411,Staff,1977-07-02,2015-03-28,,52383.55,52383.55,52383.55,3,24000.0,0.0,1571.5065,2015-03-28,True,True
DUMMY_EX_346478_009412,Executive,1977-04-22,2015-10-22,,317109.87,317109.87,317109.87,3,24000.0,0.0,9513.2961,2015-10-22,True,True
DUMMY_EX_868560_009413,Staff,1985-05-12,2023-08-21,,39167.81,39167.81,39167.81,0,0.0,0.0,0.0,2023-08-21,True,False
DUMMY_EX_663331_009414,Staff,1996-10-28,2021-04-02,,41456.16,41456.16,41456.16,3,24000.0,0.0,1243.6848,2021-04-02,True,True
DUMMY_EX_979208_009415,Staff,1986-02-02,2024-05-20,,34013.95,34013.95,34013.95,3,24000.0,0.0,1020.4184999999999,2024-05-20,True,True
DUMMY_EX_581978_009416,Staff,1994-01-14,2016-10-13,,57537.51,57537.51,57537.51,1,24000.0,0.0,1726.1253,2016-10-13,True,True
DUMMY_EX_882711_009417,Executive,1972-04-20,2017-05-08,,202945.45,202945.45,202945.45,4,24000.0,0.0,6088.3635,2017-05-08,True,True
DUMMY_EX_577421_009418,Staff,1996-01-02,2018-12-18,,50833.98,50833.98,50833.98,4,24000.0,0.0,1525.0194000000001,2018-12-18,True,True
DUMMY_EX_375524_009419,Staff,1987-06-24,2017-06-16,,53373.5,53373.5,53373.5,4,24000.0,0.0,1601.205,2017-06-16,True,True
DUMMY_EX_833531_009420,Staff,1967-03-10,2015-03-09,,66168.03,66168.03,66168.03,4,24000.0,0.0,1985.0409,2015-03-09,True,True
DUMMY_EX_797199_009421,Staff,1968-03-11,2015-03-18,,56197.52,56197.52,56197.52,9,24000.0,0.0,1685.9255999999998,2015-03-18,True,True
DUMMY_EX_106088_009422,Staff,1978-12-24,2015-07-01,,64432.95,64432.95,64432.95,3,24000.0,0.0,1932.9885,2015-07-01,True,True
DUMMY_EX_897416_009423,Staff,1983-01-07,2023-11-16,,42600.36,42600.36,42600.36,1,24000.0,0.0,1278.0108,2023-11-16,True,True
DUMMY_EX_966647_009424,Staff,1972-12-26,2019-12-15,,58938.06,58938.06,58938.06,6,24000.0,0.0,1768.1417999999999,2019-12-15,True,True
DUMMY_EX_293752_009425,Executive,1989-12-05,2015-01-10,,286337.67,286337.67,286337.67,0,0.0,0.0,0.0,2015-01-10,True,False
DUMMY_EX_837485_009426,Staff,1994-11-05,2016-02-21,,33912.87,33912.87,33912.87,10,24000.0,0.0,1017.3861,2016-02-21,True,True
DUMMY_EX_284297_009427,Staff,1990-08-11,2019-04-17,,45587.52,45587.52,45587.52,4,24000.0,0.0,1367.6255999999998,2019-04-17,True,True
DUMMY_EX_829803_009428,Staff,1990-12-19,2021-10-01,,65504.83,65504.83,65504.83,5,24000.0,0.0,1965.1449,2021-10-01,True,True
DUMMY_EX_910432_009429,Staff,1993-05-06,2022-11-30,,40538.98,40538.98,40538.98,0,0.0,0.0,0.0,2022-11-30,True,False
DUMMY_EX_329215_009430,Staff,1992-01-10,2018-04-26,,47372.16,47372.16,47372.16,3,24000.0,0.0,1421.1648,2018-04-26,True,True
DUMMY_EX_490013_009431,Staff,1983-09-26,2011-03-23,,46434.79,46434.79,46434.79,3,24000.0,0.0,1393.0437,2011-03-23,True,True
DUMMY_EX_667039_009432,Staff,1988-07-18,2015-05-18,,59121.28,59121.28,59121.28,3,24000.0,0.0,1773.6383999999998,2015-05-18,True,True
DUMMY_EX_905898_009433,Staff,1975-08-22,2016-03-03,,89639.23,89639.23,89639.23,3,24000.0,0.0,2689.1769,2016-03-03,True,True
DUMMY_EX_163675_009434,Staff,1982-08-22,2015-02-17,,80136.17,80136.17,80136.17,3,24000.0,0.0,2404.0851,2015-02-17,True,True
DUMMY_EX_227381_009435,Staff,1969-08-18,2017-03-09,,51046.49,51046.49,51046.49,3,24000.0,0.0,1531.3946999999998,2017-03-09,True,True
DUMMY_EX_627544_009436,Manager,1980-01-24,2008-03-02,,161874.54,161874.54,161874.54,0,0.0,0.0,0.0,2008-03-02,True,False
DUMMY_EX_771671_009437,Staff,1978-06-27,2020-12-01,,38389.27,38389.27,38389.27,3,24000.0,0.0,1151.6780999999999,2020-12-01,True,True
DUMMY_EX_715766_009438,Staff,1983-07-07,2008-03-24,,59700.01,59700.01,59700.01,4,24000.0,0.0,1791.0003,2008-03-24,True,True
DUMMY_EX_826716_009439,Staff,1970-10-06,2020-08-22,,36349.02,36349.02,36349.02,10,24000.0,0.0,1090.4705999999999,2020-08-22,True,True
DUMMY_EX_428915_009440,Staff,1993-07-28,2019-11-02,,46141.84,46141.84,46141.84,4,24000.0,0.0,1384.2551999999998,2019-11-02,True,True
DUMMY_EX_672529_009441,Executive,1972-04-21,2015-09-23,,386837.28,386837.28,355000.0,3,24000.0,0.0,10650.0,2015-09-23,True,True
DUMMY_EX_999205_009442,Executive,1979-03-07,2022-12-02,,204751.33,204751.33,204751.33,3,24000.0,0.0,6142.5399,2022-12-02,True,True
DUMMY_EX_956036_009443,Staff,1958-03-07,2014-06-16,,57317.76,57317.76,57317.76,5,24000.0,0.0,1719.5328,2014-06-16,True,True
DUMMY_EX_712055_009444,Manager,1994-10-14,2018-06-01,,87161.74,87161.74,87161.74,5,24000.0,0.0,2614.8522000000003,2018-06-01,True,True
DUMMY_EX_470498_009445,Staff,1983-07-14,2009-06-20,,52260.18,52260.18,52260.18,3,24000.0,0.0,1567.8054,2009-06-20,True,True
DUMMY_EX_863033_009446,Manager,1981-11-02,2018-10-27,,149927.82,149927.82,149927.82,5,24000.0,0.0,4497.8346,2018-10-27,True,True
DUMMY_EX_230817_009447,Manager,1988-01-26,2024-01-26,,120122.31,120122.31,120122.31,5,24000.0,0.0,3603.6693,2024-01-26,True,True
DUMMY_EX_743797_009448,Staff,1974-11-06,2016-08-11,,50638.34,50638.34,50638.34,3,24000.0,0.0,1519.1501999999998,2016-08-11,True,True
DUMMY_EX_431118_009449,Manager,1970-12-13,2018-01-15,,136871.17,136871.17,136871.17,2,24000.0,0.0,4106.1351,2018-01-15,True,True
DUMMY_EX_125092_009450,Executive,1979-03-17,2016-07-16,,229391.79,229391.79,229391.79,4,24000.0,0.0,6881.7537,2016-07-16,True,True
DUMMY_EX_178156_009451,Staff,1984-04-19,2014-09-21,,56996.69,56996.69,56996.69,1,24000.0,0.0,1709.9007,2014-09-21,True,True
DUMMY_EX_787031_009452,Staff,1972-01-13,2024-07-09,,58835.72,58835.72,58835.72,4,24000.0,0.0,1765.0716,2024-07-09,True,True
DUMMY_EX_745091_009453,Manager,1975-04-13,2007-09-16,,114922.27,114922.27,114922.27,4,24000.0,0.0,3447.6681,2007-09-16,True,True
DUMMY_EX_156835_009454,Staff,1986-09-01,2018-07-06,,32964.16,32964.16,32964.16,3,24000.0,0.0,988.9248000000001,2018-07-06,True,True
DUMMY_EX_251459_009455,Executive,1973-05-10,2021-03-13,,267389.53,267389.53,267389.53,0,0.0,0.0,0.0,2021-03-13,True,False
DUMMY_EX_683502_009456,Manager,1979-01-21,2015-12-13,,161124.86,161124.86,161124.86,3,24000.0,0.0,4833.7458,2015-12-13,True,True
DUMMY_EX_227566_009457,Staff,1975-10-03,2021-12-02,,66420.01,66420.01,66420.01,1,24000.0,0.0,1992.6002999999998,2021-12-02,True,True
DUMMY_EX_195053_009458,Manager,1991-11-12,2016-06-27,,124263.47,124263.47,124263.47,3,24000.0,0.0,3727.9040999999997,2016-06-27,True,True
DUMMY_EX_360134_009459,Staff,1986-10-16,2023-01-31,,53793.42,53793.42,53793.42,3,24000.0,0.0,1613.8026,2023-01-31,True,True
DUMMY_EX_935430_009460,Staff,1977-02-09,2016-04-17,,62554.4,62554.4,62554.4,3,24000.0,0.0,1876.632,2016-04-17,True,True
DUMMY_EX_814700_009461,Staff,1988-07-21,2019-06-06,,47460.77,47460.77,47460.77,3,24000.0,0.0,1423.8230999999998,2019-06-06,True,True
DUMMY_EX_114674_009462,Staff,1965-11-19,2016-07-26,,64628.57,64628.57,64628.57,9,24000.0,0.0,1938.8571,2016-07-26,True,True
DUMMY_EX_254287_009463,Staff,1985-07-24,2017-05-25,,62467.05,62467.05,62467.05,3,24000.0,0.0,1874.0115,2017-05-25,True,True
DUMMY_EX_250360_009464,Staff,1975-06-23,2019-10-24,,55174.06,55174.06,55174.06,3,24000.0,0.0,1655.2217999999998,2019-10-24,True,True
DUMMY_EX_976007_009465,Staff,1976-12-14,2017-11-11,,46143.18,46143.18,46143.18,4,24000.0,0.0,1384.2954,2017-11-11,True,True
DUMMY_EX_944859_009466,Staff,1992-10-23,2022-10-16,,42679.98,42679.98,42679.98,0,0.0,0.0,0.0,2022-10-16,True,False
DUMMY_EX_639695_009467,Staff,1983-11-09,2020-10-15,,46931.7,46931.7,46931.7,5,24000.0,0.0,1407.9509999999998,2020-10-15,True,True
DUMMY_EX_961865_009468,Staff,1965-08-27,2022-02-11,2024-01-24,72799.53,72799.53,72799.53,0,0.0,0.0,0.0,2022-02-11,False,False
DUMMY_EX_511464_009469,Staff,1976-10-14,2015-07-02,,50733.1,50733.1,50733.1,3,24000.0,0.0,1521.993,2015-07-02,True,True
DUMMY_EX_856834_009470,Staff,2000-05-03,2022-02-11,,46653.6,46653.6,46653.6,0,0.0,0.0,0.0,2022-02-11,True,False
DUMMY_EX_959841_009471,Staff,1981-09-04,2014-07-21,,62017.42,62017.42,62017.42,1,24000.0,0.0,1860.5225999999998,2014-07-21,True,True
DUMMY_EX_301653_009472,Staff,1984-12-26,2021-11-14,,42679.56,42679.56,42679.56,3,24000.0,0.0,1280.3868,2021-11-14,True,True
DUMMY_EX_354074_009473,Manager,1989-01-20,2022-07-26,,97933.64,97933.64,97933.64,3,24000.0,0.0,2938.0092,2022-07-26,True,True
DUMMY_EX_166222_009474,Staff,1976-02-23,2020-06-22,,60135.4,60135.4,60135.4,3,24000.0,0.0,1804.062,2020-06-22,True,True
DUMMY_EX_295897_009475,Manager,1972-11-08,2012-06-22,,116185.88,116185.88,116185.88,3,24000.0,0.0,3485.5764,2012-06-22,True,True
DUMMY_EX_600527_009476,Staff,1976-05-09,2010-09-20,,66447.6,66447.6,66447.6,3,24000.0,0.0,1993.428,2010-09-20,True,True
DUMMY_EX_495810_009477,Staff,1976-05-11,2023-06-22,,55307.8,55307.8,55307.8,3,24000.0,0.0,1659.234,2023-06-22,True,True
DUMMY_EX_757487_009478,Manager,1977-07-01,2023-04-02,,102213.86,102213.86,102213.86,3,24000.0,0.0,3066.4157999999998,2023-04-02,True,True
DUMMY_EX_671790_009479,Staff,1981-03-22,2013-12-07,,68214.47,68214.47,68214.47,0,0.0,0.0,0.0,2013-12-07,True,False
DUMMY_EX_160447_009480,Manager,1985-11-12,2017-09-30,,134658.86,134658.86,134658.86,6,24000.0,0.0,4039.765799999999,2017-09-30,True,True
DUMMY_EX_184986_009481,Manager,1983-05-14,2013-07-11,,129410.09,129410.09,129410.09,1,24000.0,0.0,3882.3026999999997,2013-07-11,True,True
DUMMY_EX_682518_009482,Staff,1978-01-04,2021-04-26,,50073.31,50073.31,50073.31,10,24000.0,0.0,1502.1992999999998,2021-04-26,True,True
DUMMY_EX_392596_009483,Staff,1998-02-06,2020-12-31,,60381.5,60381.5,60381.5,6,24000.0,0.0,1811.445,2020-12-31,True,True
DUMMY_EX_121170_009484,Staff,1981-01-10,2017-06-23,,47699.88,47699.88,47699.88,3,24000.0,0.0,1430.9963999999998,2017-06-23,True,True
DUMMY_EX_501841_009485,Staff,1991-03-09,2015-06-21,,55140.18,55140.18,55140.18,4,24000.0,0.0,1654.2054,2015-06-21,True,True
DUMMY_EX_109348_009486,Staff,2002-03-14,2024-11-10,2024-12-11,33303.46,33303.46,33303.46,3,24000.0,0.0,0.0,2024-11-10,False,True
DUMMY_EX_435890_009487,Manager,1984-06-14,2020-10-15,,111669.44,111669.44,111669.44,3,24000.0,0.0,3350.0832,2020-10-15,True,True
DUMMY_EX_856605_009488,Staff,1975-06-20,2018-08-15,,64190.13,64190.13,64190.13,3,24000.0,0.0,1925.7038999999997,2018-08-15,True,True
DUMMY_EX_322471_009489,Manager,1987-03-20,2021-11-04,,81390.8,81390.8,81390.8,10,24000.0,0.0,2441.724,2021-11-04,True,True
DUMMY_EX_704174_009490,Manager,1976-02-14,2007-04-30,,90677.16,90677.16,90677.16,3,24000.0,0.0,2720.3148,2007-04-30,True,True
DUMMY_EX_667142_009491,Staff,1977-11-09,2007-06-18,,46282.27,46282.27,46282.27,1,24000.0,0.0,1388.4680999999998,2007-06-18,True,True
DUMMY_EX_774380_009492,Manager,2002-01-12,2024-04-30,2024-09-09,108860.16,108860.16,108860.16,3,24000.0,0.0,0.0,2024-04-30,False,True
DUMMY_EX_190132_009493,Staff,1984-08-09,2022-12-31,,40858.61,40858.61,40858.61,3,24000.0,0.0,1225.7583,2022-12-31,True,True
DUMMY_EX_691868_009494,Staff,1966-10-19,2004-12-08,,79873.35,79873.35,79873.35,6,24000.0,0.0,2396.2005,2004-12-08,True,True
DUMMY_EX_656967_009495,Staff,1989-05-15,2018-10-12,,45067.4,45067.4,45067.4,3,24000.0,0.0,1352.022,2018-10-12,True,True
DUMMY_EX_133540_009496,Staff,1980-03-14,2017-10-20,,46250.24,46250.24,46250.24,2,24000.0,0.0,1387.5071999999998,2017-10-20,True,True
DUMMY_EX_169280_009497,Manager,1966-03-09,2016-07-04,,101005.91,101005.91,101005.91,1,24000.0,0.0,3030.1773,2016-07-04,True,True
DUMMY_EX_883356_009498,Staff,1978-01-03,2011-07-10,,70453.66,70453.66,70453.66,3,24000.0,0.0,2113.6098,2011-07-10,True,True
DUMMY_EX_141286_009499,Staff,1972-05-27,2023-02-17,,51077.74,51077.74,51077.74,3,24000.0,0.0,1532.3321999999998,2023-02-17,True,True
DUMMY_EX_313657_009500,Staff,2000-04-20,2022-04-01,,71156.72,71156.72,71156.72,4,24000.0,0.0,2134.7016,2022-04-01,True,True
DUMMY_EX_906249_009501,Staff,1967-11-16,2017-07-16,,51123.74,51123.74,51123.74,0,0.0,0.0,0.0,2017-07-16,True,False
DUMMY_EX_901291_009502,Manager,1998-07-27,2023-11-08,,91630.24,91630.24,91630.24,0,0.0,0.0,0.0,2023-11-08,True,False
DUMMY_EX_945597_009503,Manager,1988-05-03,2020-10-12,,88572.28,88572.28,88572.28,5,24000.0,0.0,2657.1684,2020-10-12,True,True
DUMMY_EX_635254_009504,Staff,1980-01-19,2016-11-05,,76303.54,76303.54,76303.54,10,24000.0,0.0,2289.1061999999997,2016-11-05,True,True
DUMMY_EX_595676_009505,Staff,1981-05-15,2012-09-02,,50972.42,50972.42,50972.42,7,24000.0,0.0,1529.1725999999999,2012-09-02,True,True
DUMMY_EX_826962_009506,Staff,1985-02-28,2022-04-14,,30051.98,30051.98,30051.98,3,24000.0,0.0,901.5594,2022-04-14,True,True
DUMMY_EX_845799_009507,Manager,1965-12-13,2013-04-09,,122482.18,122482.18,122482.18,3,24000.0,0.0,3674.4653999999996,2013-04-09,True,True
DUMMY_EX_913452_009508,Staff,1987-04-11,2016-08-14,,65723.89,65723.89,65723.89,6,24000.0,0.0,1971.7167,2016-08-14,True,True
DUMMY_EX_922240_009509,Staff,1996-10-11,2021-10-29,,39494.97,39494.97,39494.97,4,24000.0,0.0,1184.8491,2021-10-29,True,True
DUMMY_EX_583004_009510,Manager,1994-01-26,2020-03-18,,122848.87,122848.87,122848.87,3,24000.0,0.0,3685.4660999999996,2020-03-18,True,True
DUMMY_EX_491665_009511,Executive,1994-11-05,2020-05-14,,243646.89,243646.89,243646.89,1,24000.0,0.0,7309.4067000000005,2020-05-14,True,True
DUMMY_EX_897124_009512,Staff,1976-12-06,2010-08-04,,51004.44,51004.44,51004.44,4,24000.0,0.0,1530.1332,2010-08-04,True,True
DUMMY_EX_488702_009513,Staff,1986-03-09,2017-06-02,,46520.42,46520.42,46520.42,10,24000.0,0.0,1395.6126,2017-06-02,True,True
DUMMY_EX_478754_009514,Staff,1976-05-05,2015-05-11,,66228.84,66228.84,66228.84,7,24000.0,0.0,1986.8651999999997,2015-05-11,True,True
DUMMY_EX_106184_009515,Manager,1989-09-19,2024-12-05,2024-12-14,84701.19,84701.19,84701.19,3,24000.0,0.0,0.0,2024-12-05,False,True
DUMMY_EX_892856_009516,Manager,1980-08-06,2016-09-02,,66789.96,66789.96,66789.96,6,24000.0,0.0,2003.6988000000001,2016-09-02,True,True
DUMMY_EX_377069_009517,Executive,1977-08-16,2023-02-10,,176494.99,176494.99,176494.99,3,24000.0,0.0,5294.8497,2023-02-10,True,True
DUMMY_EX_935041_009518,Staff,1984-12-21,2013-01-01,,58841.51,58841.51,58841.51,3,24000.0,0.0,1765.2453,2013-01-01,True,True
DUMMY_EX_546496_009519,Staff,1992-02-17,2021-04-12,,47605.17,47605.17,47605.17,1,24000.0,0.0,1428.1551,2021-04-12,True,True
DUMMY_EX_730058_009520,Staff,1968-03-13,2020-02-22,,64335.85,64335.85,64335.85,5,24000.0,0.0,1930.0755,2020-02-22,True,True
DUMMY_EX_563598_009521,Staff,1997-03-21,2022-04-22,,34273.8,34273.8,34273.8,3,24000.0,0.0,1028.214,2022-04-22,True,True
DUMMY_EX_731404_009522,Staff,2003-06-10,2024-12-31,2024-12-31,30865.15,30865.15,30865.15,10,24000.0,0.0,0.0,2024-12-31,False,True
DUMMY_EX_213324_009523,Staff,1967-12-16,2017-08-08,,64011.63,64011.63,64011.63,0,0.0,0.0,0.0,2017-08-08,True,False
DUMMY_EX_709543_009524,Manager,1992-08-13,2016-06-19,,75963.59,75963.59,75963.59,4,24000.0,0.0,2278.9076999999997,2016-06-19,True,True
DUMMY_EX_393021_009525,Staff,1997-08-17,2024-11-10,2024-11-15,44191.41,44191.41,44191.41,3,24000.0,0.0,0.0,2024-11-10,False,True
DUMMY_EX_936345_009526,Executive,1986-01-28,2016-11-05,,187986.26,187986.26,187986.26,3,24000.0,0.0,5639.5878,2016-11-05,True,True
